,away_WP,to_WP,skiers,new_24,basedepth,open_trails,open_lifts,open_percent,tot_snow,week_snow_tot,2day_snow_tot,3day_snow_tot,4day_snow_tot,5day_snow_tot,6day_snow_tot,day_0,day_4,day_5,day_6,midweek,month_1,month_2,month_3,month_4,month_11,month_12,days_since_start,vet_day,thanksgiv,xmas,mlk_day,pres_day,xmas_sat,mlk_sat,xmas_sun,mlk_sun,xmas_fri,mlk_fri,xmas_mon,mlk_mon,spring_break,new_24_sq,new_24_cu,new_24_sqrt,ln_new_24,basedepth_sq,basedepth_cu,basedepth_sqrt,ln_basedepth,open_trails_sq,open_trails_cu,open_trails_sqrt,ln_open_trails,open_lifts_sq,open_lifts_cu,open_lifts_sqrt,ln_open_lifts,open_percent_sq,open_percent_cu,open_percent_sqrt,ln_open_percent,tot_snow_sq,tot_snow_cu,tot_snow_sqrt,ln_tot_snow,week_snow_tot_sq,week_snow_tot_cu,week_snow_tot_sqrt,ln_week_snow_tot,2day_snow_tot_sq,2day_snow_tot_cu,2day_snow_tot_sqrt,ln_2day_snow_tot,3day_snow_tot_sq,3day_snow_tot_cu,3day_snow_tot_sqrt,ln_3day_snow_tot,4day_snow_tot_sq,4day_snow_tot_cu,4day_snow_tot_sqrt,ln_4day_snow_tot,5day_snow_tot_sq,5day_snow_tot_cu,5day_snow_tot_sqrt,ln_5day_snow_tot,6day_snow_tot_sq,6day_snow_tot_cu,6day_snow_tot_sqrt,ln_6day_snow_tot,days_since_start_sq,days_since_start_cu,days_since_start_sqrt,ln_days_since_start
3/7/13,2529,3535,1562,0,64,135,19,95,168.9,15,0,4,9,9,10,0,0,0,0,1,0,0,1,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?,4096,262144,8,4.158883083,18225,2460375,11.61895004,4.905274778,361,6859,4.358898944,2.944438979,9025,857375,9.746794345,4.553876892,28527.21,4818245.769,12.99615328,5.129306824,225,3375,3.872983346,2.708050201,0,0,0,#NAME?,16,64,2,1.386294361,81,729,3,2.197224577,81,729,3,2.197224577,100,1000,3.16227766,2.302585093,12321,1367631,10.53565375,4.709530201
3/8/13,3039,8765,7288,0,62,135,20,95,168.9,10,0,0,4,9,9,0,1,0,0,0,0,0,1,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?,3844,238328,7.874007874,4.127134385,18225,2460375,11.61895004,4.905274778,400,8000,4.472135955,2.995732274,9025,857375,9.746794345,4.553876892,28527.21,4818245.769,12.99615328,5.129306824,100,1000,3.16227766,2.302585093,0,0,0,#NAME?,0,0,0,#NAME?,16,64,2,1.386294361,81,729,3,2.197224577,81,729,3,2.197224577,12544,1404928,10.58300524,4.718498871
3/9/13,2503,3210,7995,4,63,135,24,95,172.9,13,4,4,4,8,13,0,0,1,0,0,0,0,1,0,0,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,64,2,1.386294361,3969,250047,7.937253933,4.143134726,18225,2460375,11.61895004,4.905274778,576,13824,4.898979486,3.17805383,9025,857375,9.746794345,4.553876892,29894.41,5168743.489,13.14914446,5.152713393,169,2197,3.605551275,2.564949357,16,64,2,1.386294361,16,64,2,1.386294361,16,64,2,1.386294361,64,512,2.828427125,2.079441542,169,2197,3.605551275,2.564949357,12769,1442897,10.63014581,4.727387819
3/10/13,2030,0,5965,0,68,135,19,95,172.9,13,4,4,4,4,8,0,0,0,1,0,0,0,1,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?,4624,314432,8.246211251,4.219507705,18225,2460375,11.61895004,4.905274778,361,6859,4.358898944,2.944438979,9025,857375,9.746794345,4.553876892,29894.41,5168743.489,13.14914446,5.152713393,169,2197,3.605551275,2.564949357,16,64,2,1.386294361,16,64,2,1.386294361,16,64,2,1.386294361,16,64,2,1.386294361,64,512,2.828427125,2.079441542,12996,1481544,10.67707825,4.736198448
3/11/13,5456,2818,3327,0,67,135,20,95,172.9,8,0,4,4,4,4,1,0,0,0,0,0,0,1,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?,4489,300763,8.185352772,4.204692619,18225,2460375,11.61895004,4.905274778,400,8000,4.472135955,2.995732274,9025,857375,9.746794345,4.553876892,29894.41,5168743.489,13.14914446,5.152713393,64,512,2.828427125,2.079441542,0,0,0,#NAME?,16,64,2,1.386294361,16,64,2,1.386294361,16,64,2,1.386294361,16,64,2,1.386294361,13225,1520875,10.72380529,4.744932128
3/12/13,2403,2408,3332,4,70,135,23,95,176.9,8,4,4,8,8,8,0,0,0,0,1,0,0,1,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,64,2,1.386294361,4900,343000,8.366600265,4.248495242,18225,2460375,11.61895004,4.905274778,529,12167,4.795831523,3.135494216,9025,857375,9.746794345,4.553876892,31293.61,5535839.609,13.30037593,5.175584601,64,512,2.828427125,2.079441542,16,64,2,1.386294361,16,64,2,1.386294361,64,512,2.828427125,2.079441542,64,512,2.828427125,2.079441542,64,512,2.828427125,2.079441542,13456,1560896,10.77032961,4.753590191
3/13/13,2871,2822,3283,1,71,135,21,95,177.9,9,5,5,5,9,9,0,0,0,0,1,0,0,1,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,5041,357911,8.426149773,4.262679877,18225,2460375,11.61895004,4.905274778,441,9261,4.582575695,3.044522438,9025,857375,9.746794345,4.553876892,31648.41,5630252.139,13.33791588,5.181221595,81,729,3,2.197224577,25,125,2.236067978,1.609437912,25,125,2.236067978,1.609437912,25,125,2.236067978,1.609437912,81,729,3,2.197224577,81,729,3,2.197224577,13689,1601613,10.81665383,4.762173935
3/14/13,2916,3004,3371,0,68,135,21,95,177.9,9,1,5,5,5,9,0,0,0,0,1,0,0,1,0,0,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?,4624,314432,8.246211251,4.219507705,18225,2460375,11.61895004,4.905274778,441,9261,4.582575695,3.044522438,9025,857375,9.746794345,4.553876892,31648.41,5630252.139,13.33791588,5.181221595,81,729,3,2.197224577,1,1,1,0,25,125,2.236067978,1.609437912,25,125,2.236067978,1.609437912,25,125,2.236067978,1.609437912,81,729,3,2.197224577,13924,1643032,10.86278049,4.770684624
3/15/13,3538,5475,5308,0,68,135,19,95,177.9,9,0,1,5,5,5,0,1,0,0,0,0,0,1,0,0,0,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?,4624,314432,8.246211251,4.219507705,18225,2460375,11.61895004,4.905274778,361,6859,4.358898944,2.944438979,9025,857375,9.746794345,4.553876892,31648.41,5630252.139,13.33791588,5.181221595,81,729,3,2.197224577,0,0,0,#NAME?,1,1,1,0,25,125,2.236067978,1.609437912,25,125,2.236067978,1.609437912,25,125,2.236067978,1.609437912,14161,1685159,10.90871211,4.779123493
3/16/13,4194,4785,5899,0,65,135,24,95,177.9,5,0,0,1,5,5,0,0,1,0,0,0,0,1,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?,4225,274625,8.062257748,4.17438727,18225,2460375,11.61895004,4.905274778,576,13824,4.898979486,3.17805383,9025,857375,9.746794345,4.553876892,31648.41,5630252.139,13.33791588,5.181221595,25,125,2.236067978,1.609437912,0,0,0,#NAME?,0,0,0,#NAME?,1,1,1,0,25,125,2.236067978,1.609437912,25,125,2.236067978,1.609437912,14400,1728000,10.95445115,4.787491743
3/17/13,5748,3284,3435,1,64,135,23,95,178.9,6,1,1,1,2,6,0,0,0,1,0,0,0,1,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,4096,262144,8,4.158883083,18225,2460375,11.61895004,4.905274778,529,12167,4.795831523,3.135494216,9025,857375,9.746794345,4.553876892,32005.21,5725732.069,13.37535046,5.186826991,36,216,2.449489743,1.791759469,1,1,1,0,1,1,1,0,1,1,1,0,4,8,1.414213562,0.693147181,36,216,2.449489743,1.791759469,14641,1771561,11,4.795790546
3/18/13,2861,2469,3043,6,69,135,20,95,184.9,12,7,7,7,7,8,1,0,0,0,0,0,0,1,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,216,2.449489743,1.791759469,4761,328509,8.306623863,4.234106505,18225,2460375,11.61895004,4.905274778,400,8000,4.472135955,2.995732274,9025,857375,9.746794345,4.553876892,34188.01,6321363.049,13.59779394,5.219815138,144,1728,3.464101615,2.48490665,49,343,2.645751311,1.945910149,49,343,2.645751311,1.945910149,49,343,2.645751311,1.945910149,49,343,2.645751311,1.945910149,64,512,2.828427125,2.079441542,14884,1815848,11.04536102,4.804021045
3/19/13,2622,2430,2851,1,66,135,20,95,185.9,9,7,8,8,8,8,0,0,0,0,1,0,0,1,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,4356,287496,8.124038405,4.189654742,18225,2460375,11.61895004,4.905274778,400,8000,4.472135955,2.995732274,9025,857375,9.746794345,4.553876892,34558.81,6424482.779,13.63451503,5.225208895,81,729,3,2.197224577,49,343,2.645751311,1.945910149,64,512,2.828427125,2.079441542,64,512,2.828427125,2.079441542,64,512,2.828427125,2.079441542,64,512,2.828427125,2.079441542,15129,1860867,11.09053651,4.812184355
3/20/13,2709,2564,2706,0,66,135,19,95,185.9,8,1,7,8,8,8,0,0,0,0,1,0,0,1,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?,4356,287496,8.124038405,4.189654742,18225,2460375,11.61895004,4.905274778,361,6859,4.358898944,2.944438979,9025,857375,9.746794345,4.553876892,34558.81,6424482.779,13.63451503,5.225208895,64,512,2.828427125,2.079441542,1,1,1,0,49,343,2.645751311,1.945910149,64,512,2.828427125,2.079441542,64,512,2.828427125,2.079441542,64,512,2.828427125,2.079441542,15376,1906624,11.13552873,4.820281566
3/21/13,2633,2829,2902,2,67,135,19,95,187.9,10,2,3,9,10,10,0,0,0,0,1,0,0,1,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,1.414213562,0.693147181,4489,300763,8.185352772,4.204692619,18225,2460375,11.61895004,4.905274778,361,6859,4.358898944,2.944438979,9025,857375,9.746794345,4.553876892,35306.41,6634074.439,13.70766209,5.235909906,100,1000,3.16227766,2.302585093,4,8,1.414213562,0.693147181,9,27,1.732050808,1.098612289,81,729,3,2.197224577,100,1000,3.16227766,2.302585093,100,1000,3.16227766,2.302585093,15625,1953125,11.18033989,4.828313737
3/22/13,3140,5350,5112,6,70,135,20,95,193.9,16,8,8,9,15,16,0,1,0,0,0,0,0,1,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,216,2.449489743,1.791759469,4900,343000,8.366600265,4.248495242,18225,2460375,11.61895004,4.905274778,400,8000,4.472135955,2.995732274,9025,857375,9.746794345,4.553876892,37597.21,7290099.019,13.92479802,5.267342562,256,4096,4,2.772588722,64,512,2.828427125,2.079441542,64,512,2.828427125,2.079441542,81,729,3,2.197224577,225,3375,3.872983346,2.708050201,256,4096,4,2.772588722,15876,2000376,11.22497216,4.836281907
3/23/13,2627,3304,5789,2,73,135,24,95,195.9,18,8,10,10,11,17,0,0,1,0,0,0,0,1,0,0,0,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,1.414213562,0.693147181,5329,389017,8.544003745,4.290459441,18225,2460375,11.61895004,4.905274778,576,13824,4.898979486,3.17805383,9025,857375,9.746794345,4.553876892,38376.81,7518017.079,13.99642812,5.277604325,324,5832,4.242640687,2.890371758,64,512,2.828427125,2.079441542,100,1000,3.16227766,2.302585093,100,1000,3.16227766,2.302585093,121,1331,3.31662479,2.397895273,289,4913,4.123105626,2.833213344,16129,2048383,11.26942767,4.844187086
3/24/13,5139,3542,4192,1,72,135,24,95,196.9,18,3,9,11,11,12,0,0,0,1,0,0,0,1,0,0,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,5184,373248,8.485281374,4.276666119,18225,2460375,11.61895004,4.905274778,576,13824,4.898979486,3.17805383,9025,857375,9.746794345,4.553876892,38769.61,7633736.209,14.03210604,5.282695986,324,5832,4.242640687,2.890371758,9,27,1.732050808,1.098612289,81,729,3,2.197224577,121,1331,3.31662479,2.397895273,121,1331,3.31662479,2.397895273,144,1728,3.464101615,2.48490665,16384,2097152,11.3137085,4.852030264
3/25/13,3147,3009,4054,0,71,135,21,95,196.9,12,1,3,9,11,11,1,0,0,0,0,0,0,1,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?,5041,357911,8.426149773,4.262679877,18225,2460375,11.61895004,4.905274778,441,9261,4.582575695,3.044522438,9025,857375,9.746794345,4.553876892,38769.61,7633736.209,14.03210604,5.282695986,144,1728,3.464101615,2.48490665,1,1,1,0,9,27,1.732050808,1.098612289,81,729,3,2.197224577,121,1331,3.31662479,2.397895273,121,1331,3.31662479,2.397895273,16641,2146689,11.35781669,4.859812404
3/26/13,3222,3115,3947,0,70,135,21,95,196.9,11,0,1,3,9,11,0,0,0,0,1,0,0,1,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?,4900,343000,8.366600265,4.248495242,18225,2460375,11.61895004,4.905274778,441,9261,4.582575695,3.044522438,9025,857375,9.746794345,4.553876892,38769.61,7633736.209,14.03210604,5.282695986,121,1331,3.31662479,2.397895273,0,0,0,#NAME?,1,1,1,0,9,27,1.732050808,1.098612289,81,729,3,2.197224577,121,1331,3.31662479,2.397895273,16900,2197000,11.40175425,4.86753445
3/27/13,3528,3499,3918,2,71,135,19,95,198.9,13,2,2,3,5,11,0,0,0,0,1,0,0,1,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,1.414213562,0.693147181,5041,357911,8.426149773,4.262679877,18225,2460375,11.61895004,4.905274778,361,6859,4.358898944,2.944438979,9025,857375,9.746794345,4.553876892,39561.21,7868724.669,14.10319113,5.292802186,169,2197,3.605551275,2.564949357,4,8,1.414213562,0.693147181,4,8,1.414213562,0.693147181,9,27,1.732050808,1.098612289,25,125,2.236067978,1.609437912,121,1331,3.31662479,2.397895273,17161,2248091,11.44552314,4.875197323
3/28/13,3529,3909,4298,0,69,135,19,95,198.9,11,2,2,2,3,5,0,0,0,0,1,0,0,1,0,0,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?,4761,328509,8.306623863,4.234106505,18225,2460375,11.61895004,4.905274778,361,6859,4.358898944,2.944438979,9025,857375,9.746794345,4.553876892,39561.21,7868724.669,14.10319113,5.292802186,121,1331,3.31662479,2.397895273,4,8,1.414213562,0.693147181,4,8,1.414213562,0.693147181,4,8,1.414213562,0.693147181,9,27,1.732050808,1.098612289,25,125,2.236067978,1.609437912,17424,2299968,11.48912529,4.882801923
3/29/13,4042,4728,4984,0,68,135,19,95,198.9,5,0,2,2,2,3,0,1,0,0,0,0,0,1,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?,4624,314432,8.246211251,4.219507705,18225,2460375,11.61895004,4.905274778,361,6859,4.358898944,2.944438979,9025,857375,9.746794345,4.553876892,39561.21,7868724.669,14.10319113,5.292802186,25,125,2.236067978,1.609437912,0,0,0,#NAME?,4,8,1.414213562,0.693147181,4,8,1.414213562,0.693147181,4,8,1.414213562,0.693147181,9,27,1.732050808,1.098612289,17689,2352637,11.53256259,4.890349128
3/30/13,4558,3620,4046,0,68,135,24,95,198.9,3,0,0,2,2,2,0,0,1,0,0,0,0,1,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?,4624,314432,8.246211251,4.219507705,18225,2460375,11.61895004,4.905274778,576,13824,4.898979486,3.17805383,9025,857375,9.746794345,4.553876892,39561.21,7868724.669,14.10319113,5.292802186,9,27,1.732050808,1.098612289,0,0,0,#NAME?,0,0,0,#NAME?,4,8,1.414213562,0.693147181,4,8,1.414213562,0.693147181,4,8,1.414213562,0.693147181,17956,2406104,11.5758369,4.8978398
3/31/13,4515,2400,1931,1,68,135,23,95,199.9,3,1,1,1,3,3,0,0,0,1,0,0,0,1,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,4624,314432,8.246211251,4.219507705,18225,2460375,11.61895004,4.905274778,529,12167,4.795831523,3.135494216,9025,857375,9.746794345,4.553876892,39960.01,7988005.999,14.13859965,5.297817242,9,27,1.732050808,1.098612289,1,1,1,0,1,1,1,0,1,1,1,0,9,27,1.732050808,1.098612289,9,27,1.732050808,1.098612289,18225,2460375,11.61895004,4.905274778
4/1/13,2534,2004,1401,0,67,135,20,95,199.9,3,1,1,1,1,3,1,0,0,0,0,0,0,0,1,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?,4489,300763,8.185352772,4.204692619,18225,2460375,11.61895004,4.905274778,400,8000,4.472135955,2.995732274,9025,857375,9.746794345,4.553876892,39960.01,7988005.999,14.13859965,5.297817242,9,27,1.732050808,1.098612289,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,9,27,1.732050808,1.098612289,18496,2515456,11.66190379,4.912654886
4/2/13,1958,1872,1315,0,65,130,20,91,199.9,3,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?,4225,274625,8.062257748,4.17438727,16900,2197000,11.40175425,4.86753445,400,8000,4.472135955,2.995732274,8281,753571,9.539392014,4.510859507,39960.01,7988005.999,14.13859965,5.297817242,9,27,1.732050808,1.098612289,0,0,0,#NAME?,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,18769,2571353,11.70469991,4.919980926
4/3/13,2123,2136,1328,1,65,130,19,91,200.9,2,1,1,2,2,2,0,0,0,0,1,0,0,0,1,0,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,4225,274625,8.062257748,4.17438727,16900,2197000,11.40175425,4.86753445,361,6859,4.358898944,2.944438979,8281,753571,9.539392014,4.510859507,40360.81,8108486.729,14.17391971,5.302807272,4,8,1.414213562,0.693147181,1,1,1,0,1,1,1,0,4,8,1.414213562,0.693147181,4,8,1.414213562,0.693147181,4,8,1.414213562,0.693147181,19044,2628072,11.74734012,4.927253685
4/4/13,2488,2515,1355,0,68,130,19,91,200.9,2,1,1,1,2,2,0,0,0,0,1,0,0,0,1,0,0,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?,4624,314432,8.246211251,4.219507705,16900,2197000,11.40175425,4.86753445,361,6859,4.358898944,2.944438979,8281,753571,9.539392014,4.510859507,40360.81,8108486.729,14.17391971,5.302807272,4,8,1.414213562,0.693147181,1,1,1,0,1,1,1,0,1,1,1,0,4,8,1.414213562,0.693147181,4,8,1.414213562,0.693147181,19321,2685619,11.78982612,4.934473933
4/5/13,2544,3470,2281,0,65,130,19,91,200.9,2,0,1,1,1,2,0,1,0,0,0,0,0,0,1,0,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?,4225,274625,8.062257748,4.17438727,16900,2197000,11.40175425,4.86753445,361,6859,4.358898944,2.944438979,8281,753571,9.539392014,4.510859507,40360.81,8108486.729,14.17391971,5.302807272,4,8,1.414213562,0.693147181,0,0,0,#NAME?,1,1,1,0,1,1,1,0,1,1,1,0,4,8,1.414213562,0.693147181,19600,2744000,11.83215957,4.941642423
4/6/13,3081,3253,2453,4,68,130,22,91,204.9,6,4,4,5,5,5,0,0,1,0,0,0,0,0,1,0,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,64,2,1.386294361,4624,314432,8.246211251,4.219507705,16900,2197000,11.40175425,4.86753445,484,10648,4.69041576,3.091042453,8281,753571,9.539392014,4.510859507,41984.01,8602523.649,14.31432849,5.322522055,36,216,2.449489743,1.791759469,16,64,2,1.386294361,16,64,2,1.386294361,25,125,2.236067978,1.609437912,25,125,2.236067978,1.609437912,25,125,2.236067978,1.609437912,19881,2803221,11.87434209,4.94875989
4/7/13,4163,2097,387,0,67,130,22,91,204.9,5,4,4,4,5,5,0,0,0,1,0,0,0,0,1,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?,4489,300763,8.185352772,4.204692619,16900,2197000,11.40175425,4.86753445,484,10648,4.69041576,3.091042453,8281,753571,9.539392014,4.510859507,41984.01,8602523.649,14.31432849,5.322522055,25,125,2.236067978,1.609437912,16,64,2,1.386294361,16,64,2,1.386294361,16,64,2,1.386294361,25,125,2.236067978,1.609437912,25,125,2.236067978,1.609437912,20164,2863288,11.91637529,4.955827058
4/8/13,1927,1617,77,3,68,130,20,91,207.9,8,3,7,7,7,8,1,0,0,0,0,0,0,0,1,0,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,27,1.732050808,1.098612289,4624,314432,8.246211251,4.219507705,16900,2197000,11.40175425,4.86753445,400,8000,4.472135955,2.995732274,8281,753571,9.539392014,4.510859507,43222.41,8985939.039,14.41873781,5.337057195,64,512,2.828427125,2.079441542,9,27,1.732050808,1.098612289,49,343,2.645751311,1.945910149,49,343,2.645751311,1.945910149,49,343,2.645751311,1.945910149,64,512,2.828427125,2.079441542,20449,2924207,11.95826074,4.96284463
4/9/13,1045,1003,35,2,70,130,19,91,209.9,10,5,5,9,9,9,0,0,0,0,1,0,0,0,1,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,1.414213562,0.693147181,4900,343000,8.366600265,4.248495242,16900,2197000,11.40175425,4.86753445,361,6859,4.358898944,2.944438979,8281,753571,9.539392014,4.510859507,44058.01,9247776.299,14.48792601,5.346631227,100,1000,3.16227766,2.302585093,25,125,2.236067978,1.609437912,25,125,2.236067978,1.609437912,81,729,3,2.197224577,81,729,3,2.197224577,81,729,3,2.197224577,20736,2985984,12,4.9698133
4/10/13,1767,1732,0,1,70,130,19,91,210.9,10,3,6,6,10,10,0,0,0,0,1,0,0,0,1,0,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,4900,343000,8.366600265,4.248495242,16900,2197000,11.40175425,4.86753445,361,6859,4.358898944,2.944438979,8281,753571,9.539392014,4.510859507,44478.81,9380581.029,14.5223965,5.351384087,100,1000,3.16227766,2.302585093,9,27,1.732050808,1.098612289,36,216,2.449489743,1.791759469,36,216,2.449489743,1.791759469,100,1000,3.16227766,2.302585093,100,1000,3.16227766,2.302585093,21025,3048625,12.04159458,4.976733742
4/11/13,1754,2096,342,4,72,130,19,91,214.9,14,5,7,10,10,14,0,0,0,0,1,0,0,0,1,0,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,64,2,1.386294361,5184,373248,8.485281374,4.276666119,16900,2197000,11.40175425,4.86753445,361,6859,4.358898944,2.944438979,8281,753571,9.539392014,4.510859507,46182.01,9924513.949,14.65946793,5.370172804,196,2744,3.741657387,2.63905733,25,125,2.236067978,1.609437912,49,343,2.645751311,1.945910149,100,1000,3.16227766,2.302585093,100,1000,3.16227766,2.302585093,196,2744,3.741657387,2.63905733,21316,3112136,12.08304597,4.983606622
4/12/13,2133,3545,1754,2,72,130,19,91,216.9,16,6,7,9,12,12,0,1,0,0,0,0,0,0,1,0,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,1.414213562,0.693147181,5184,373248,8.485281374,4.276666119,16900,2197000,11.40175425,4.86753445,361,6859,4.358898944,2.944438979,8281,753571,9.539392014,4.510859507,47045.61,10204192.81,14.72752525,5.379436418,256,4096,4,2.772588722,36,216,2.449489743,1.791759469,49,343,2.645751311,1.945910149,81,729,3,2.197224577,144,1728,3.464101615,2.48490665,144,1728,3.464101615,2.48490665,21609,3176523,12.12435565,4.990432587
4/13/13,2723,3084,2115,0,74,130,23,91,216.9,12,2,6,7,9,12,0,0,1,0,0,0,0,0,1,0,0,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#NAME?,5476,405224,8.602325267,4.304065093,16900,2197000,11.40175425,4.86753445,529,12167,4.795831523,3.135494216,8281,753571,9.539392014,4.510859507,47045.61,10204192.81,14.72752525,5.379436418,144,1728,3.464101615,2.48490665,4,8,1.414213562,0.693147181,36,216,2.449489743,1.791759469,49,343,2.645751311,1.945910149,81,729,3,2.197224577,144,1728,3.464101615,2.48490665,21904,3241792,12.16552506,4.997212274
4/14/13,4079,2304,340,10,78,130,22,91,226.9,22,10,12,16,17,19,0,0,0,1,0,0,0,0,1,0,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1000,3.16227766,2.302585093,6084,474552,8.831760866,4.356708827,16900,2197000,11.40175425,4.86753445,484,10648,4.69041576,3.091042453,8281,753571,9.539392014,4.510859507,51483.61,11681631.11,15.06320019,5.424509392,484,10648,4.69041576,3.091042453,100,1000,3.16227766,2.302585093,144,1728,3.464101615,2.48490665,256,4096,4,2.772588722,289,4913,4.123105626,2.833213344,361,6859,4.358898944,2.944438979,22201,3307949,12.20655562,5.003946306
4/15/13,1052,1143,431,5.5,81,130,20,91,232.4,24.5,15.5,15.5,17.5,21.5,22.5,1,0,0,0,0,0,0,0,1,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.25,166.375,2.34520788,1.704748092,6561,531441,9,4.394449155,16900,2197000,11.40175425,4.86753445,400,8000,4.472135955,2.995732274,8281,753571,9.539392014,4.510859507,54009.76,12551868.22,15.2446712,5.448460025,600.25,14706.125,4.949747468,3.198673118,240.25,3723.875,3.937003937,2.740840024,240.25,3723.875,3.937003937,2.740840024,306.25,5359.375,4.183300133,2.862200881,462.25,9938.375,4.636809248,3.068052935,506.25,11390.625,4.74341649,3.113515309,22500,3375000,12.24744871,5.010635294
4/16/13,2062,1982,351,12,92,130,19,91,244.4,34.5,17.5,27.5,27.5,29.5,33.5,0,0,0,0,1,0,0,0,1,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,1728,3.464101615,2.48490665,8464,778688,9.591663047,4.521788577,16900,2197000,11.40175425,4.86753445,361,6859,4.358898944,2.944438979,8281,753571,9.539392014,4.510859507,59731.36,14598344.38,15.6332978,5.498806227,1190.25,41063.625,5.873670062,3.540959324,306.25,5359.375,4.183300133,2.862200881,756.25,20796.875,5.244044241,3.314186005,756.25,20796.875,5.244044241,3.314186005,870.25,25672.375,5.431390246,3.384390263,1122.25,37595.375,5.787918451,3.511545439,22801,3442951,12.28820573,5.017279837
4/17/13,1685,1672,338,1,89,130,19,91,245.4,34.5,13,18.5,28.5,28.5,30.5,0,0,0,0,1,0,0,0,1,0,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,7921,704969,9.433981132,4.48863637,16900,2197000,11.40175425,4.86753445,361,6859,4.358898944,2.944438979,8281,753571,9.539392014,4.510859507,60221.16,14778272.66,15.66524816,5.502889532,1190.25,41063.625,5.873670062,3.540959324,169,2197,3.605551275,2.564949357,342.25,6331.625,4.301162634,2.917770732,812.25,23149.125,5.338539126,3.349904087,812.25,23149.125,5.338539126,3.349904087,930.25,28372.625,5.522680509,3.417726684,23104,3511808,12.32882801,5.023880521
